"x","y","observed","predicted","residual"
-5.52916666666667,35.8125,27.2003009608201,29.1381485922498,-1.93784763142964
-5.52083333333333,35.8125,27.1003005793504,29.0810040257114,-1.98070344636098
-5.5125,35.8125,27.1003005793504,29.1556094320254,-2.05530885267499
-5.50416666666667,35.8125,27.0003001978807,29.098464865487,-2.09816466760632
-5.49583333333333,35.8125,26.9002998164109,29.0381456008076,-2.13784578439664
-5.4875,35.8125,26.9002998164109,29.1270371487562,-2.22673733234524
-5.47916666666667,35.8125,26.9002998164109,29.0365582517371,-2.13625843532613
-5.47083333333333,35.8125,26.8003013422899,28.9413173075064,-2.14101596521657
-5.4625,35.8125,26.7003009608201,28.7809950513848,-2.08069409056471
-5.45416666666667,35.8125,26.7003009608201,28.8682992502629,-2.1679982894428
-5.44583333333333,35.8125,26.8003013422899,28.8635372030514,-2.06323586076154
-5.4375,35.8125,26.9002998164109,29.1175130543331,-2.21721323792218
-5.42916666666667,35.8125,27.0003001978807,29.1683082245895,-2.1680080267088
-5.42083333333333,35.8125,27.0003001978807,29.0175100628909,-2.01720986501027
-5.4125,35.8125,27.1003005793504,29.0841787238524,-1.983878144502
-5.40416666666667,35.8125,27.2003009608201,29.1413232903908,-1.94102232957066
-5.39583333333333,35.8125,27.2003009608201,29.1651335264485,-1.96483256562832
-5.3875,35.8125,27.3003013422899,29.3143443390765,-2.01404299678661
-5.37916666666667,35.8125,27.3003013422899,29.4238714249417,-2.12357008265186
-5.37083333333333,35.8125,27.4002998164109,29.461967802634,-2.06166798622303
-5.3625,35.8125,27.4002998164109,29.4778412933391,-2.07754147692814
-5.35416666666667,35.8125,27.4002998164109,29.5111756238198,-2.11087580740886
-5.74583333333333,35.8041666666667,26.4002998164109,29.3952991416725,-2.99499932526157
-5.7375,35.8041666666667,26.6003005793504,29.3508533676982,-2.75055278834782
-5.72916666666667,35.8041666666667,26.7003009608201,29.2492630271855,-2.5489620663654
-5.72083333333333,35.8041666666667,26.8003013422899,29.2921214520893,-2.49182010979946
-5.7125,35.8041666666667,26.9002998164109,29.3508533676982,-2.45055355128727
-5.70416666666667,35.8041666666667,27.0003001978807,29.3651395093328,-2.36483931145214
-5.69583333333333,35.8041666666667,27.1003005793504,29.4286334721532,-2.32833289280285
-5.6875,35.8041666666667,27.2003009608201,29.319106386288,-2.11880542546788
-5.67916666666667,35.8041666666667,27.3003013422899,29.173070271801,-1.87276892951115
-5.67083333333333,35.8041666666667,27.4002998164109,29.2064046022817,-1.80610478587079
-5.6625,35.8041666666667,27.4002998164109,29.390537094461,-1.99023727805004
-5.65416666666667,35.8041666666667,27.4002998164109,29.4476816609994,-2.04738184458843
-5.64583333333333,35.8041666666667,27.5003001978807,29.5175250201019,-2.01722482222118
-5.6375,35.8041666666667,27.5003001978807,29.5064135766083,-2.0061133787276
-5.62916666666667,35.8041666666667,27.5003001978807,29.5080009256788,-2.00770072779812
-5.62083333333333,35.8041666666667,27.5003001978807,29.4143473305186,-1.91404713263798
